                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW                Rain    Heat    Cool    In     In    In     In     In   In Air  Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index   Bar    Rain  Rate    D-D     D-D    Temp   Hum    Dew   Heat    EMC Density  Samp   Tx   Recept  Int.
 8/21/17  4:20p   82.8   83.0   82.7    30   48.2   5.0   NNE   0.42   9.0    NE   82.8   80.8   80.8   841.7  0.00  0.00   0.000   0.062   94.2    31   58.9   94.6   5.98  .9342    114    1    100.0    5 
 8/21/17  4:25p   83.3   83.5   83.0    28   46.8   4.0   ENE   0.33   7.0   NNE   83.3   81.1   81.1   841.8  0.00  0.00   0.000   0.064   94.6    31   59.3   95.1   5.97  .9333    114    1    100.0    5 
 8/21/17  4:30p   83.5   83.6   83.4    29   47.9   6.0     N   0.50  11.0   NNW   83.5   81.5   81.5   841.8  0.00  0.00   0.000   0.064   95.0    31   59.6   95.6   5.95  .9324    115    1    100.0    5 
 8/21/17  4:35p   83.5   83.5   83.4    30   48.8   6.0    NE   0.50  11.0   NNE   83.5   81.7   81.7   841.8  0.00  0.00   0.000   0.064   95.4    31   60.0   96.2   5.94  .9315    115    1    100.0    5 
 8/21/17  4:40p   83.2   83.4   82.9    29   47.6   7.0    NE   0.58  12.0    NE   83.2   81.1   81.1   841.8  0.00  0.00   0.000   0.063   95.7    31   60.2   96.6   5.94  .9308    117    1    100.0    5 
 8/21/17  4:45p   82.4   82.8   81.9    30   47.8   6.0   ENE   0.50   9.0    NE   82.4   80.5   80.5   841.7  0.00  0.00   0.000   0.060   95.8    30   59.4   96.3   5.75  .9312    116    1    100.0    5 
 8/21/17  4:50p   81.5   81.9   81.2    31   47.9   6.0     E   0.50   8.0   ENE   81.5   79.7   79.7   841.8  0.00  0.00   0.000   0.057   95.4    31   60.0   96.2   5.94  .9315    117    1    100.0    5 
 8/21/17  4:55p   81.0   81.2   80.9    31   47.5   3.0    NE   0.25   8.0    NE   81.0   79.1   79.1   841.9  0.00  0.00   0.000   0.056   94.8    31   59.5   95.4   5.96  .9330    118    1    100.0    5 
 8/21/17  5:00p   80.8   80.9   80.7    31   47.3   2.0   ENE   0.17   5.0   ENE   80.8   78.9   78.9   841.9  0.00  0.00   0.000   0.055   94.1    31   58.8   94.4   5.99  .9346    117    1    100.0    5 
 8/21/17  5:05p   80.6   80.7   80.6    31   47.2   3.0     E   0.25   5.0   ENE   80.6   78.7   78.7   841.9  0.00  0.00   0.000   0.054   93.3    31   58.2   93.4   6.02  .9365    116    1    100.0    5 
 8/21/17  5:10p   80.6   80.7   80.6    31   47.2   2.0     E   0.17   4.0     E   80.6   78.7   78.7   841.9  0.00  0.00   0.000   0.054   92.7    32   58.5   92.8   6.20  .9373    117    1    100.0    5 
 8/21/17  5:15p   80.8   81.1   80.7    32   48.2   2.0     E   0.17   6.0   ESE   80.8   79.0   79.0   842.0  0.00  0.00   0.000   0.055   92.0    32   57.9   91.9   6.21  .9389    116    1    100.0    5 
 8/21/17  5:20p   81.3   81.6   81.1    29   46.0   2.0   ESE   0.17   5.0   ESE   81.3   79.2   79.2   842.0  0.00  0.00   0.000   0.057   91.6    32   57.6   91.4   6.22  .9398    113    1     99.1    5 
 8/21/17  5:25p   81.8   82.0   81.6    29   46.4   4.0     E   0.33   7.0   ESE   81.8   79.8   79.8   842.0  0.00  0.00   0.000   0.058   91.4    32   57.4   91.1   6.22  .9403    114    1    100.0    5 
 8/21/17  5:30p   82.2   82.5   82.0    30   47.7   3.0    SE   0.25   7.0    SE   82.2   80.3   80.3   842.0  0.00  0.00   0.000   0.060   91.5    32   57.5   91.2   6.22  .9401    114    1    100.0    5 
 8/21/17  5:35p   82.5   82.6   82.5    26   44.1   5.0     E   0.42   7.0     E   82.5   80.1   80.1   842.0  0.00  0.00   0.000   0.061   91.6    32   57.6   91.4   6.22  .9399    115    1    100.0    5 
 8/21/17  5:40p   82.5   82.5   82.5    27   45.1   2.0     E   0.17   5.0     E   82.5   80.2   80.2   841.9  0.00  0.00   0.000   0.061   91.8    32   57.7   91.6   6.21  .9393    115    1    100.0    5 
 8/21/17  5:45p   82.5   82.6   82.5    28   46.1   3.0   ESE   0.25   6.0    SE   82.5   80.3   80.3   842.0  0.00  0.00   0.000   0.061   91.8    32   57.7   91.6   6.21  .9394    116    1    100.0    5 
 8/21/17  5:50p   82.6   82.7   82.6    27   45.2   2.0   ESE   0.17   4.0    SE   82.6   80.3   80.3   842.0  0.00  0.00   0.000   0.061   91.8    32   57.7   91.6   6.21  .9394    117    1    100.0    5 
 8/21/17  5:55p   82.5   82.6   82.3    29   47.0   2.0     E   0.17   5.0     E   82.5   80.4   80.4   842.0  0.00  0.00   0.000   0.061   91.8    32   57.7   91.6   6.21  .9394    117    1    100.0    5 
 8/21/17  6:00p   82.0   82.3   81.7    29   46.6   3.0     E   0.25   6.0   ESE   82.0   80.0   80.0   842.0  0.00  0.00   0.000   0.059   91.6    32   57.6   91.4   6.22  .9398    118    1    100.0    5 
 8/21/17  6:05p   81.4   81.6   81.3    28   45.2   2.0     E   0.17   5.0     E   81.4   79.2   79.2   842.0  0.00  0.00   0.000   0.057   91.2    33   58.1   91.1   6.43  .9402    117    1    100.0    5 
 8/21/17  6:10p   81.1   81.3   81.0    29   45.8   1.0     E   0.08   3.0     E   81.1   79.0   79.0   841.9  0.00  0.00   0.000   0.056   90.7    33   57.6   90.4   6.44  .9413    117    1    100.0    5 
 8/21/17  6:15p   81.0   81.0   80.9    30   46.6   0.0     E   0.00   3.0     E   81.0   79.0   79.0   841.9  0.00  0.00   0.000   0.056   90.1    33   57.1   89.7   6.45  .9426    116    1    100.0    5 
 8/21/17  6:20p   80.9   80.9   80.9    32   48.3   0.0     E   0.00   1.0     E   80.9   79.1   79.1   841.9  0.00  0.00   0.000   0.055   89.4    33   56.5   88.5   6.44  .9442    114    1    100.0    5 
 8/21/17  6:25p   80.9   80.9   80.9    32   48.3   0.0     E   0.00   1.0     E   80.9   79.1   79.1   842.0  0.00  0.00   0.000   0.055   88.9    34   56.9   87.9   6.53  .9449    114    1    100.0    5 
 8/21/17  6:30p   81.0   81.1   80.9    35   50.8   0.0   ---   0.00   0.0   ---   81.0   79.5   79.5   842.0  0.00  0.00   0.000   0.056   88.4    34   56.5   87.2   6.52  .9461    114    1    100.0    5 
 8/21/17  6:35p   81.2   81.3   81.1    33   49.4   0.0   ---   0.00   0.0   ---   81.2   79.5   79.5   842.0  0.00  0.00   0.000   0.056   87.8    34   55.9   86.5   6.51  .9474    113    1     99.1    5 
 8/21/17  6:40p   81.5   81.7   81.3    32   48.8   0.0   ---   0.00   0.0   ---   81.5   79.8   79.8   841.9  0.00  0.00   0.000   0.057   87.4    34   55.6   86.2   6.50  .9483    115    1    100.0    5 
 8/21/17  6:45p   81.8   81.9   81.7    32   49.1   0.0   ---   0.00   0.0   ---   81.8   80.1   80.1   842.0  0.00  0.00   0.000   0.058   87.1    35   56.1   86.3   6.69  .9485    117    1    100.0    5 
 8/21/17  6:50p   82.0   82.1   81.9    35   51.6   0.0   ---   0.00   0.0   ---   82.0   80.7   80.7   841.9  0.00  0.00   0.000   0.059   86.9    35   56.0   86.1   6.69  .9489    117    1    100.0    5 
 8/21/17  6:55p   82.1   82.1   82.0    32   49.3   0.0   ---   0.00   0.0   ---   82.1   80.4   80.4   841.9  0.00  0.00   0.000   0.059   86.7    35   55.8   85.9   6.68  .9494    116    1    100.0    5 
 8/21/17  7:00p   82.1   82.2   82.1    34   50.9   0.0   ---   0.00   0.0   ---   82.1   80.7   80.7   841.9  0.00  0.00   0.000   0.059   86.5    35   55.6   85.8   6.68  .9498    117    1    100.0    5 
 8/21/17  7:05p   82.2   82.3   82.2    34   51.0   0.0   ---   0.00   0.0   ---   82.2   80.8   80.8   841.9  0.00  0.00   0.000   0.060   86.3    35   55.4   85.6   6.68  .9502    116    1    100.0    5 
 8/21/17  7:10p   81.9   82.2   81.6    34   50.8   0.0   ---   0.00   0.0   ---   81.9   80.5   80.5   841.9  0.00  0.00   0.000   0.059   86.0    35   55.2   85.3   6.67  .9510    118    1    100.0    5 
 8/21/17  7:15p   81.1   81.6   80.6    37   52.4   0.0   ---   0.00   0.0   ---   81.1   79.8   79.8   842.0  0.00  0.00   0.000   0.056   85.6    35   54.8   84.9   6.66  .9520    117    1    100.0    5 
 8/21/17  7:20p   80.1   80.6   79.5    36   50.7   0.0   ---   0.00   0.0   ---   80.1   78.7   78.7   842.0  0.00  0.00   0.000   0.052   85.1    36   55.1   84.5   6.75  .9527    117    1    100.0    5 
 8/21/17  7:25p   78.9   79.5   78.3    41   53.2   0.0     E   0.00   2.0     E   78.9   78.2   78.2   842.1  0.00  0.00   0.000   0.048   84.6    36   54.7   84.0   6.77  .9539    117    1    100.0    5 
 8/21/17  7:30p   77.7   78.2   77.3    38   50.1   0.0     E   0.00   1.0     E   77.7   76.7   76.7   842.2  0.00  0.00   0.000   0.044   84.0    36   54.2   83.5   6.79  .9554    114    1    100.0    5 
 8/21/17  7:35p   77.0   77.3   76.7    40   50.8   0.0   ---   0.00   0.0   ---   77.0   76.2   76.2   842.3  0.00  0.00   0.000   0.042   83.4    36   53.6   82.6   6.81  .9569    114    1    100.0    5 
 8/21/17  7:40p   76.5   76.7   76.2    41   51.0   0.0   ---   0.00   0.0   ---   76.5   75.7   75.7   842.4  0.00  0.00   0.000   0.040   82.6    37   53.7   81.7   7.10  .9583    115    1    100.0    5 
 8/21/17  7:45p   75.8   76.2   75.5    42   51.1   0.0   ---   0.00   0.0   ---   75.8   75.1   75.1   842.5  0.00  0.00   0.000   0.038   82.0    37   53.2   80.9   7.11  .9599    114    1    100.0    5 
 8/21/17  7:50p   75.0   75.5   74.6    44   51.6   0.0     E   0.00   1.0     E   75.0   74.6   74.6   842.7  0.00  0.00   0.000   0.035   81.3    37   52.5   80.1   7.12  .9617    116    1    100.0    5 
 8/21/17  7:55p   74.3   74.5   74.0    46   52.2   0.0   ---   0.00   0.0   ---   74.3   73.9   73.9   842.7  0.00  0.00   0.000   0.032   80.7    38   52.7   79.5   7.25  .9627    116    1    100.0    5 
 8/21/17  8:00p   73.8   74.0   73.7    47   52.3   0.0   ---   0.00   0.0   ---   73.8   73.3   73.3   842.8  0.00  0.00   0.000   0.031   80.2    38   52.3   79.0   7.25  .9639    117    1    100.0    5 
 8/21/17  8:05p   73.5   73.7   73.3    48   52.6   0.0   ---   0.00   0.0   ---   73.5   73.0   73.0   842.8  0.00  0.00   0.000   0.030   79.6    38   51.8   78.5   7.26  .9653    117    1    100.0    5 
 8/21/17  8:10p   73.1   73.3   72.9    48   52.2   0.0     E   0.00   1.0     E   73.1   72.5   72.5   842.8  0.00  0.00   0.000   0.028   79.1    38   51.3   78.1   7.27  .9665    117    1    100.0    5 
 8/21/17  8:15p   72.7   72.8   72.6    50   53.0   0.0   ---   0.00   0.0   ---   72.7   72.1   72.1   842.9  0.00  0.00   0.000   0.027   78.6    39   51.6   77.7   7.48  .9674    116    1    100.0    5 
 8/21/17  8:20p   72.4   72.6   72.2    49   52.2   0.0   ---   0.00   0.0   ---   72.4   71.6   71.6   843.0  0.00  0.00   0.000   0.026   78.2    39   51.2   77.2   7.49  .9683    117    1    100.0    5 
 8/21/17  8:25p   72.1   72.2   71.9    49   51.9   0.0     E   0.00   2.0     E   72.1   71.1   71.1   843.1  0.00  0.00   0.000   0.025   77.8    39   50.9   76.8   7.49  .9694    117    1    100.0    5 
 8/21/17  8:30p   71.8   71.9   71.6    50   52.2   2.0   ESE   0.17   5.0   ESE   71.8   70.8   70.8   843.3  0.00  0.00   0.000   0.024   77.4    39   50.5   76.5   7.50  .9705    117    1    100.0    5 
 8/21/17  8:35p   71.6   71.6   71.5    50   52.0   0.0   ESE   0.00   1.0   ESE   71.6   70.5   70.5   843.4  0.00  0.00   0.000   0.023   77.0    39   50.1   76.2   7.51  .9715    116    1    100.0    5 
 8/21/17  8:40p   71.4   71.5   71.3    50   51.8   0.0   ESE   0.00   1.0   ESE   71.4   70.2   70.2   843.5  0.00  0.00   0.000   0.022   76.5    40   50.4   75.6   7.62  .9724    116    1    100.0    5 
 8/21/17  8:45p   71.1   71.3   70.8    51   52.0   0.0   ESE   0.00   1.0   ESE   71.1   69.8   69.8   843.6  0.00  0.00   0.000   0.021   76.1    40   50.0   75.2   7.63  .9735    114    1    100.0    5 
 8/21/17  8:50p   70.6   70.8   70.4    52   52.1   0.0   ---   0.00   0.0   ---   70.6   69.2   69.2   843.8  0.00  0.00   0.000   0.019   75.6    40   49.6   74.7   7.64  .9748    115    1    100.0    5 
 8/21/17  8:55p   70.1   70.4   69.9    53   52.2   1.0   ESE   0.08   4.0   ESE   70.1   68.7   68.7   843.9  0.00  0.00   0.000   0.018   75.1    40   49.1   74.3   7.65  .9761    113    1     99.1    5 
 8/21/17  9:00p   69.6   69.9   69.5    54   52.2   3.0   ESE   0.25   5.0   ESE   69.6   68.3   68.3   843.9  0.00  0.00   0.000   0.016   74.7    40   48.8   73.9   7.66  .9771    112    1     98.2    5 
 8/21/17  9:05p   69.5   69.5   69.4    54   52.1   4.0   ESE   0.33   8.0     W   69.5   68.3   68.3   844.0  0.00  0.00   0.000   0.016   74.3    41   49.1   73.5   7.78  .9777    113    1     99.1    5 
 8/21/17  9:10p   69.2   69.4   69.2    49   49.2   5.0   WSW   0.42   8.0   WSW   69.2   67.6   67.6   844.0  0.00  0.00   0.000   0.015   73.9    41   48.7   73.0   7.79  .9787    116    1    100.0    5 
 8/21/17  9:15p   69.6   69.8   69.4    52   51.2   0.0     W   0.00   1.0     W   69.6   68.2   68.2   844.2  0.00  0.00   0.000   0.016   73.5    41   48.4   72.5   7.81  .9798    116    1    100.0    5 
 8/21/17  9:20p   69.8   69.9   69.8    52   51.4   0.0     W   0.00   1.0     W   69.8   68.3   68.3   844.2  0.00  0.00   0.000   0.017   73.2    41   48.1   72.1   7.82  .9805    117    1    100.0    5 
 8/21/17  9:25p   69.7   69.8   69.7    50   50.2   0.0     W   0.00   1.0     W   69.7   68.1   68.1   844.4  0.00  0.00   0.000   0.016   73.0    41   47.9   71.8   7.83  .9811    117    1    100.0    5 
 8/21/17  9:30p   69.6   69.6   69.5    53   51.7   0.0     W   0.00   2.0     W   69.6   68.3   68.3   844.4  0.00  0.00   0.000   0.016   72.6    41   47.5   71.1   7.85  .9821    117    1    100.0    5 
 8/21/17  9:35p   69.4   69.5   69.3    54   52.0   0.0     W   0.00   2.0     W   69.4   68.2   68.2   844.5  0.00  0.00   0.000   0.015   72.3    41   47.3   70.7   7.86  .9829    117    1    100.0    5 
 8/21/17  9:40p   69.1   69.3   68.9    53   51.2   4.0     N   0.33   6.0   NNE   69.1   67.9   67.9   844.5  0.00  0.00   0.000   0.014   72.0    42   47.6   70.3   8.01  .9833    116    1    100.0    5 
 8/21/17  9:45p   68.7   68.9   68.6    54   51.4   2.0   NNW   0.17   5.0   NNW   68.7   67.7   67.7   844.5  0.00  0.00   0.000   0.013   71.6    42   47.3   69.7   8.02  .9842    116    1    100.0    5 
 8/21/17  9:50p   68.5   68.6   68.5    54   51.2   1.0   NNW   0.08   2.0   NNW   68.5   67.5   67.5   844.6  0.00  0.00   0.000   0.012   71.3    42   47.0   69.3   8.02  .9850    116    1    100.0    5 
 8/21/17  9:55p   68.5   68.5   68.4    55   51.7   1.0   NNW   0.08   4.0   NNW   68.5   67.6   67.6   844.7  0.00  0.00   0.000   0.012   71.0    42   46.7   68.8   8.03  .9858    117    1    100.0    5 
 8/21/17 10:00p   68.4   68.4   68.3    55   51.6   1.0   NNW   0.08   3.0   NNW   68.4   67.5   67.5   844.7  0.00  0.00   0.000   0.012   70.7    42   46.5   68.4   8.04  .9865    115    1    100.0    5 
 8/21/17 10:05p   68.3   68.4   68.2    55   51.5   1.0   NNW   0.08   2.0   NNW   68.3   67.4   67.4   844.8  0.00  0.00   0.000   0.011   70.4    42   46.2   68.0   8.04  .9873    111    1     97.4    5 
 8/21/17 10:10p   68.0   68.2   67.6    61   54.0   1.0   NNW   0.08   4.0   NNW   68.0   67.8   67.8   844.8  0.00  0.00   0.000   0.010   70.1    42   45.9   67.6   8.05  .9880    113    1     99.1    5 
 8/21/17 10:15p   67.4   67.6   67.2    59   52.6   0.0   NNW   0.00   2.0   NNW   67.4   66.9   66.9   844.8  0.00  0.00   0.000   0.008   69.8    42   45.7   67.4   8.05  .9887    113    1     99.1    5 
 8/21/17 10:20p   67.1   67.2   66.9    59   52.3   2.0   NNW   0.17   4.0   NNW   67.1   66.5   66.5   844.8  0.00  0.00   0.000   0.007   69.6    42   45.5   67.2   8.06  .9892    115    1    100.0    5 
 8/21/17 10:25p   67.0   67.1   66.9    59   52.2   3.0    NW   0.25   4.0    NW   67.0   66.4   66.4   844.9  0.00  0.00   0.000   0.007   69.4    43   45.9   67.2   8.25  .9894    117    1    100.0    5 
 8/21/17 10:30p   67.1   67.1   67.0    61   53.2   1.0    NW   0.08   4.0    NW   67.1   66.7   66.7   844.9  0.00  0.00   0.000   0.007   69.1    43   45.7   67.0   8.25  .9902    118    1    100.0    5 
 8/21/17 10:35p   66.8   67.0   66.6    61   52.9   0.0    NW   0.00   2.0    NW   66.8   66.4   66.4   844.9  0.00  0.00   0.000   0.006   68.9    43   45.5   66.8   8.25  .9906    117    1    100.0    5 
 8/21/17 10:40p   66.4   66.6   66.2    60   52.1   0.0    NW   0.00   4.0   WNW   66.4   65.8   65.8   845.0  0.00  0.00   0.000   0.005   68.7    43   45.3   66.6   8.25  .9912    117    1    100.0    5 
 8/21/17 10:45p   66.1   66.2   66.0    61   52.3   0.0   WNW   0.00   4.0   WNW   66.1   65.5   65.5   845.0  0.00  0.00   0.000   0.004   68.5    43   45.1   66.4   8.25  .9917    117    1    100.0    5 
 8/21/17 10:50p   65.9   66.0   65.7    63   52.9   0.0   WNW   0.00   2.0   WNW   65.9   65.5   65.5   845.1  0.00  0.00   0.000   0.003   68.2    43   44.8   66.1   8.25  .9924    116    1    100.0    5 
 8/21/17 10:55p   65.4   65.7   65.2    62   52.0   1.0   WNW   0.08   2.0   WNW   65.4   64.8   64.8   845.1  0.00  0.00   0.000   0.001   68.0    43   44.7   66.0   8.25  .9928    116    1    100.0    5 
 8/21/17 11:00p   65.0   65.2   64.9    60   50.8   0.0   WNW   0.00   2.0   WNW   65.0   64.2   64.2   845.1  0.00  0.00   0.000   0.000   67.7    43   44.4   65.6   8.25  .9935    117    1    100.0    5 
 8/21/17 11:05p   64.9   64.9   64.9    62   51.6   0.0   WNW   0.00   1.0   WNW   64.9   64.3   64.3   845.1  0.00  0.00   0.000   0.000   67.5    43   44.2   65.4   8.25  .9940    116    1    100.0    5 
 8/21/17 11:10p   64.8   64.9   64.8    63   51.9   0.0   WNW   0.00   2.0   WNW   64.8   64.3   64.3   845.1  0.00  0.00   0.001   0.000   67.2    43   43.9   65.1   8.25  .9947    116    1    100.0    5 
 8/21/17 11:15p   64.7   64.7   64.6    61   50.9   2.0   WNW   0.17   5.0   WNW   64.7   64.0   64.0   845.1  0.00  0.00   0.001   0.000   67.0    43   43.8   64.9   8.25  .9952    115    1    100.0    5 
 8/21/17 11:20p   64.6   64.7   64.5    60   50.4   2.0   WNW   0.17   5.0   WNW   64.6   63.8   63.8   845.2  0.00  0.00   0.001   0.000   66.8    43   43.6   64.6   8.25  .9957    113    1     99.1    5 
 8/21/17 11:25p   64.6   64.7   64.4    65   52.6   1.0   WNW   0.08   4.0   WNW   64.6   64.2   64.2   845.2  0.00  0.00   0.001   0.000   66.6    43   43.4   64.4   8.25  .9962    112    1     98.2    5 
 8/21/17 11:30p   64.1   64.4   63.7    67   52.9   2.0     W   0.17   5.0     W   64.1   63.7   63.7   845.2  0.00  0.00   0.003   0.000   66.3    43   43.1   64.0   8.25  .9969    112    1     98.2    5 
 8/21/17 11:35p   63.4   63.7   63.2    67   52.2   3.0     W   0.25   7.0     W   63.4   63.0   63.0   845.2  0.01  0.00   0.006   0.000   66.1    43   42.9   63.8   8.25  .9974    117    1    100.0    5 
 8/21/17 11:40p   63.0   63.2   62.7    68   52.3   3.0   WSW   0.25   6.0     W   63.0   62.6   62.6   845.2  0.00  0.00   0.007   0.000   65.8    44   43.3   63.6   8.35  .9978    116    1    100.0    5 
 8/21/17 11:45p   62.4   62.7   62.2    71   52.9   3.0   WSW   0.25   5.0   WSW   62.4   62.0   62.0   845.3  0.01  0.06   0.009   0.000   65.4    43   42.3   63.1   8.25  .9990    117    1    100.0    5 
 8/21/17 11:50p   61.9   62.1   61.8    68   51.2   2.0   WSW   0.17   5.0   WSW   61.9   61.3   61.3   845.2  0.00  0.06   0.011   0.000   65.7    42   42.0   63.3   8.14  .9986    115    1    100.0    5 
 8/21/17 11:55p   61.7   61.8   61.6    73   53.0   1.0   WSW   0.08   5.0   WSW   61.7   61.4   61.4   845.3  0.00  0.05   0.011   0.000   66.0    41   41.6   63.5   7.95  .9982    113    1     99.1    5 
